"Województwo" "location" "date" "value"
"1103" "Dolnoslaskie" "PL72" "25.04" 1278
"1104" "Dolnoslaskie" "PL72" "26.04" 1341
"1105" "Dolnoslaskie" "PL72" "27.04" 1412
"1106" "Dolnoslaskie" "PL72" "28.04" 1461
"1107" "Dolnoslaskie" "PL72" "29.04" 1520
"1108" "Dolnoslaskie" "PL72" "30.04" 1563
"1109" "Dolnoslaskie" "PL72" "01.05" 1580
"1110" "Dolnoslaskie" "PL72" "02.05" 1620
"1111" "Dolnoslaskie" "PL72" "03.05" 1645
"1112" "Dolnoslaskie" "PL72" "04.05" 1723
"1113" "Dolnoslaskie" "PL72" "05.05" 1769
"1114" "Dolnoslaskie" "PL72" "06.05" 1789
"1115" "Dolnoslaskie" "PL72" "07.05" 1825
"1116" "Dolnoslaskie" "PL72" "08.05" 1870
"1117" "Dolnoslaskie" "PL72" "09.05" 1903
"1118" "Dolnoslaskie" "PL72" "10.05" 2002
"1119" "Dolnoslaskie" "PL72" "11.05" 2024
"1120" "Dolnoslaskie" "PL72" "12.05" 2056
"1121" "Dolnoslaskie" "PL72" "13.05" 2100
"1122" "Dolnoslaskie" "PL72" "14.05" 2125
"1123" "Dolnoslaskie" "PL72" "15.05" 2141
"1124" "Dolnoslaskie" "PL72" "16.05" 2160
"1125" "Dolnoslaskie" "PL72" "17.05" 2166
"1126" "Dolnoslaskie" "PL72" "18.05" 2226
"1127" "Dolnoslaskie" "PL72" "19.05" 2257
"1128" "Dolnoslaskie" "PL72" "20.05" 2276
"1129" "Dolnoslaskie" "PL72" "21.05" 2295
"1130" "Dolnoslaskie" "PL72" "22.05" 2366
"1131" "Dolnoslaskie" "PL72" "23.05" 2399
"1132" "Dolnoslaskie" "PL72" "24.05" 2418
"1133" "Dolnoslaskie" "PL72" "25.05" 2455
"1134" "Dolnoslaskie" "PL72" "26.05" 2471
"1135" "Dolnoslaskie" "PL72" "27.05" 2512
"1136" "Dolnoslaskie" "PL72" "28.05" 2530
"1137" "Dolnoslaskie" "PL72" "29.05" 2556
"1138" "Dolnoslaskie" "PL72" "30.05" 2581
"1139" "Dolnoslaskie" "PL72" "31.05" 2594
"1140" "Dolnoslaskie" "PL72" "01.06" 2630
"1141" "Dolnoslaskie" "PL72" "02.06" 2639
"1142" "Dolnoslaskie" "PL72" "03.06" 2649
"1143" "Dolnoslaskie" "PL72" "04.06" 2660
"1144" "Dolnoslaskie" "PL72" "05.06" 2680
"1145" "Dolnoslaskie" "PL72" "06.06" 2700
"1146" "Dolnoslaskie" "PL72" "07.06" 2708
"1147" "Dolnoslaskie" "PL72" "08.06" 2724
"1148" "Dolnoslaskie" "PL72" "09.06" 2736
"1149" "Dolnoslaskie" "PL72" "10.06" 2739
"1150" "Dolnoslaskie" "PL72" "11.06" 2749
"1151" "Dolnoslaskie" "PL72" "12.06" 2750
"1152" "Dolnoslaskie" "PL72" "13.06" 2767
"1153" "Dolnoslaskie" "PL72" "14.06" 2767
"1154" "Dolnoslaskie" "PL72" "15.06" 2767
"1155" "Dolnoslaskie" "PL72" "16.06" 2778
"1156" "Dolnoslaskie" "PL72" "17.06" 2814
"1157" "Dolnoslaskie" "PL72" "18.06" 2825
"1158" "Dolnoslaskie" "PL72" "19.06" 2838
"1159" "Dolnoslaskie" "PL72" "20.06" 2851
"1160" "Dolnoslaskie" "PL72" "21.06" 2853
"1161" "Dolnoslaskie" "PL72" "22.06" 2857
"1162" "Dolnoslaskie" "PL72" "23.06" 2867
"1163" "Dolnoslaskie" "PL72" "24.06" 2878
"1164" "Dolnoslaskie" "PL72" "25.06" 2884
"1165" "Dolnoslaskie" "PL72" "26.06" 2902
"1166" "Dolnoslaskie" "PL72" "27.06" 2908
"1167" "Dolnoslaskie" "PL72" "28.06" 2910
"1168" "Dolnoslaskie" "PL72" "29.06" 2913
"1169" "Dolnoslaskie" "PL72" "30.06" 2919
"1170" "Dolnoslaskie" "PL72" "01.07" 2924
"1171" "Dolnoslaskie" "PL72" "02.07" 2930
"1172" "Dolnoslaskie" "PL72" "03.07" 2933
"1173" "Dolnoslaskie" "PL72" "04.07" 2936
"1174" "Dolnoslaskie" "PL72" "05.07" 2936
"1175" "Dolnoslaskie" "PL72" "06.07" 2941
"1176" "Dolnoslaskie" "PL72" "07.07" 2950
"1177" "Dolnoslaskie" "PL72" "08.07" 2952
"1178" "Dolnoslaskie" "PL72" "09.07" 2957
"1179" "Dolnoslaskie" "PL72" "10.07" 2970
"1180" "Dolnoslaskie" "PL72" "11.07" 2972
"1181" "Dolnoslaskie" "PL72" "12.07" 2974
"1182" "Dolnoslaskie" "PL72" "13.07" 2975
"1183" "Dolnoslaskie" "PL72" "14.07" 2983
"1184" "Dolnoslaskie" "PL72" "15.07" 2991
"1185" "Dolnoslaskie" "PL72" "16.07" 3017
"1186" "Dolnoslaskie" "PL72" "17.07" 3025
"1187" "Dolnoslaskie" "PL72" "18.07" 3042
"1188" "Dolnoslaskie" "PL72" "19.07" 3051
"1189" "Dolnoslaskie" "PL72" "20.07" 3073
"1190" "Dolnoslaskie" "PL72" "21.07" 3076
"1191" "Dolnoslaskie" "PL72" "22.07" 3094
"1192" "Dolnoslaskie" "PL72" "23.07" 3101
"1193" "Dolnoslaskie" "PL72" "24.07" 3130
"1194" "Dolnoslaskie" "PL72" "25.07" 3151
"1195" "Dolnoslaskie" "PL72" "26.07" 3161
"1196" "Dolnoslaskie" "PL72" "27.07" 3170
"1197" "Dolnoslaskie" "PL72" "28.07" 3201
"1198" "Dolnoslaskie" "PL72" "29.07" 3218
"1199" "Dolnoslaskie" "PL72" "30.07" 3223
"1200" "Dolnoslaskie" "PL72" "31.07" 3258
"1201" "Dolnoslaskie" "PL72" "01.08" 3273
"1202" "Dolnoslaskie" "PL72" "02.08" 3289
"1203" "Dolnoslaskie" "PL72" "03.08" 3306
"1204" "Dolnoslaskie" "PL72" "04.08" 3353
"1205" "Dolnoslaskie" "PL72" "05.08" 3375
"1206" "Dolnoslaskie" "PL72" "06.08" 3414
"1207" "Dolnoslaskie" "PL72" "07.08" 3436
"1208" "Dolnoslaskie" "PL72" "08.08" 3471
"1209" "Dolnoslaskie" "PL72" "09.08" 3483
"1210" "Dolnoslaskie" "PL72" "10.08" 3501
"1211" "Dolnoslaskie" "PL72" "11.08" 3528
"1212" "Dolnoslaskie" "PL72" "12.08" 3559
"1213" "Dolnoslaskie" "PL72" "13.08" 3582
"1214" "Dolnoslaskie" "PL72" "14.08" 3603
"1215" "Dolnoslaskie" "PL72" "15.08" 3660
"1216" "Dolnoslaskie" "PL72" "16.08" 3671
"1217" "Dolnoslaskie" "PL72" "17.08" 3688
"1218" "Dolnoslaskie" "PL72" "18.08" 3721
"1219" "Dolnoslaskie" "PL72" "19.08" 3752
"1220" "Dolnoslaskie" "PL72" "20.08" 3773
"1221" "Dolnoslaskie" "PL72" "21.08" 3803
"1222" "Dolnoslaskie" "PL72" "22.08" 3834
"1223" "Dolnoslaskie" "PL72" "23.08" 3858
"1224" "Dolnoslaskie" "PL72" "24.08" 3878
"1225" "Dolnoslaskie" "PL72" "25.08" 3922
"1226" "Dolnoslaskie" "PL72" "26.08" 3937
"1227" "Dolnoslaskie" "PL72" "27.08" 3965
"1228" "Dolnoslaskie" "PL72" "28.08" 3995
"1229" "Dolnoslaskie" "PL72" "29.08" 4039
"1230" "Dolnoslaskie" "PL72" "30.08" 4049
"1231" "Dolnoslaskie" "PL72" "31.08" 4059
"1232" "Dolnoslaskie" "PL72" "01.09" 4094
"1233" "Dolnoslaskie" "PL72" "02.09" 4107
"1234" "Dolnoslaskie" "PL72" "03.09" 4131
"1235" "Dolnoslaskie" "PL72" "04.09" 4158
"1236" "Dolnoslaskie" "PL72" "05.09" 4181
"1237" "Dolnoslaskie" "PL72" "06.09" 4189
"1238" "Dolnoslaskie" "PL72" "07.09" 4195
"1239" "Dolnoslaskie" "PL72" "08.09" 4244
"1240" "Dolnoslaskie" "PL72" "09.09" 4278
"1241" "Dolnoslaskie" "PL72" "10.09" 4298
"1242" "Dolnoslaskie" "PL72" "11.09" 4345
"1243" "Dolnoslaskie" "PL72" "12.09" 4356
"1244" "Dolnoslaskie" "PL72" "13.09" 4372
"1245" "Dolnoslaskie" "PL72" "14.09" 4381
"1246" "Dolnoslaskie" "PL72" "15.09" 4441
"1247" "Dolnoslaskie" "PL72" "16.09" 4488
"1248" "Dolnoslaskie" "PL72" "17.09" 4513
"1249" "Dolnoslaskie" "PL72" "18.09" 4550
"1250" "Dolnoslaskie" "PL72" "19.09" 4633
"1251" "Dolnoslaskie" "PL72" "20.09" 4678
"1252" "Dolnoslaskie" "PL72" "21.09" 4687
"1253" "Dolnoslaskie" "PL72" "22.09" 4734
"1254" "Dolnoslaskie" "PL72" "23.09" 4780
"1255" "Dolnoslaskie" "PL72" "24.09" 4838
"1256" "Dolnoslaskie" "PL72" "25.09" 4890
"1257" "Dolnoslaskie" "PL72" "26.09" 4953
"1258" "Dolnoslaskie" "PL72" "27.09" 5002
"1259" "Dolnoslaskie" "PL72" "28.09" 5030
"1260" "Dolnoslaskie" "PL72" "29.09" 5094
"1261" "Pomorskie" "PL82" "04.03" 0
"1262" "Pomorskie" "PL82" "05.03" 0
"1263" "Pomorskie" "PL82" "06.03" 0
"1264" "Pomorskie" "PL82" "07.03" 0
"1265" "Pomorskie" "PL82" "08.03" 0
"1266" "Pomorskie" "PL82" "09.03" 0
"1267" "Pomorskie" "PL82" "10.03" 0
"1268" "Pomorskie" "PL82" "11.03" 0
"1269" "Pomorskie" "PL82" "12.03" 0
"1270" "Pomorskie" "PL82" "13.03" 0
"1271" "Pomorskie" "PL82" "14.03" 2
"1272" "Pomorskie" "PL82" "15.03" 2
"1273" "Pomorskie" "PL82" "16.03" 2
"1274" "Pomorskie" "PL82" "17.03" 8
"1275" "Pomorskie" "PL82" "18.03" 9
"1276" "Pomorskie" "PL82" "19.03" 9
"1277" "Pomorskie" "PL82" "20.03" 10
"1278" "Pomorskie" "PL82" "21.03" 14
"1279" "Pomorskie" "PL82" "22.03" 17
"1280" "Pomorskie" "PL82" "23.03" 21
"1281" "Pomorskie" "PL82" "24.03" 22
"1282" "Pomorskie" "PL82" "25.03" 22
"1283" "Pomorskie" "PL82" "26.03" 28
"1284" "Pomorskie" "PL82" "27.03" 32
"1285" "Pomorskie" "PL82" "28.03" 36
"1286" "Pomorskie" "PL82" "29.03" 45
"1287" "Pomorskie" "PL82" "30.03" 48
"1288" "Pomorskie" "PL82" "31.03" 54
"1289" "Pomorskie" "PL82" "01.04" 60
"1290" "Pomorskie" "PL82" "02.04" 70
"1291" "Pomorskie" "PL82" "03.04" 82
"1292" "Pomorskie" "PL82" "04.04" 104
"1293" "Pomorskie" "PL82" "05.04" 117
"1294" "Pomorskie" "PL82" "06.04" 125
"1295" "Pomorskie" "PL82" "07.04" 135
"1296" "Pomorskie" "PL82" "08.04" 143
"1297" "Pomorskie" "PL82" "09.04" 153
"1298" "Pomorskie" "PL82" "10.04" 157
"1299" "Pomorskie" "PL82" "11.04" 163
"1300" "Pomorskie" "PL82" "12.04" 171
"1301" "Pomorskie" "PL82" "13.04" 175
"1302" "Pomorskie" "PL82" "14.04" 175
"1303" "Pomorskie" "PL82" "15.04" 179
"1304" "Pomorskie" "PL82" "16.04" 181
"1305" "Pomorskie" "PL82" "17.04" 185
"1306" "Pomorskie" "PL82" "18.04" 207
"1307" "Pomorskie" "PL82" "19.04" 209
"1308" "Pomorskie" "PL82" "20.04" 215
"1309" "Pomorskie" "PL82" "21.04" 219
"1310" "Pomorskie" "PL82" "22.04" 231
"1311" "Pomorskie" "PL82" "23.04" 243
"1312" "Pomorskie" "PL82" "24.04" 257
"1313" "Pomorskie" "PL82" "25.04" 296
"1314" "Pomorskie" "PL82" "26.04" 346
"1315" "Pomorskie" "PL82" "27.04" 357
"1316" "Pomorskie" "PL82" "28.04" 394
"1317" "Pomorskie" "PL82" "29.04" 424
"1318" "Pomorskie" "PL82" "30.04" 428
"1319" "Pomorskie" "PL82" "01.05" 434
"1320" "Pomorskie" "PL82" "02.05" 440
"1321" "Pomorskie" "PL82" "03.05" 444
"1322" "Pomorskie" "PL82" "04.05" 444
"1323" "Pomorskie" "PL82" "05.05" 451
"1324" "Pomorskie" "PL82" "06.05" 460
"1325" "Pomorskie" "PL82" "07.05" 468
"1326" "Pomorskie" "PL82" "08.05" 477
"1327" "Pomorskie" "PL82" "09.05" 478
"1328" "Pomorskie" "PL82" "10.05" 481
"1329" "Pomorskie" "PL82" "11.05" 485
"1330" "Pomorskie" "PL82" "12.05" 489
"1331" "Pomorskie" "PL82" "13.05" 491
"1332" "Pomorskie" "PL82" "14.05" 492
"1333" "Pomorskie" "PL82" "15.05" 493
"1334" "Pomorskie" "PL82" "16.05" 500
"1335" "Pomorskie" "PL82" "17.05" 502
"1336" "Pomorskie" "PL82" "18.05" 502
"1337" "Pomorskie" "PL82" "19.05" 503
"1338" "Pomorskie" "PL82" "20.05" 508
"1339" "Pomorskie" "PL82" "21.05" 513
"1340" "Pomorskie" "PL82" "22.05" 517
"1341" "Pomorskie" "PL82" "23.05" 527
"1342" "Pomorskie" "PL82" "24.05" 533
"1343" "Pomorskie" "PL82" "25.05" 540
"1344" "Pomorskie" "PL82" "26.05" 542
"1345" "Pomorskie" "PL82" "27.05" 546
"1346" "Pomorskie" "PL82" "28.05" 548
"1347" "Pomorskie" "PL82" "29.05" 552
"1348" "Pomorskie" "PL82" "30.05" 552
"1349" "Pomorskie" "PL82" "31.05" 553
"1350" "Pomorskie" "PL82" "01.06" 558
"1351" "Pomorskie" "PL82" "02.06" 559
"1352" "Pomorskie" "PL82" "03.06" 559
"1353" "Pomorskie" "PL82" "04.06" 560
"1354" "Pomorskie" "PL82" "05.06" 564
"1355" "Pomorskie" "PL82" "06.06" 568
"1356" "Pomorskie" "PL82" "07.06" 569
"1357" "Pomorskie" "PL82" "08.06" 569
"1358" "Pomorskie" "PL82" "09.06" 574
"1359" "Pomorskie" "PL82" "10.06" 579
"1360" "Pomorskie" "PL82" "11.06" 579
"1361" "Pomorskie" "PL82" "12.06" 581
"1362" "Pomorskie" "PL82" "13.06" 587
"1363" "Pomorskie" "PL82" "14.06" 588
"1364" "Pomorskie" "PL82" "15.06" 588
"1365" "Pomorskie" "PL82" "16.06" 590
"1366" "Pomorskie" "PL82" "17.06" 596
"1367" "Pomorskie" "PL82" "18.06" 599
"1368" "Pomorskie" "PL82" "19.06" 601
"1369" "Pomorskie" "PL82" "20.06" 603
"1370" "Pomorskie" "PL82" "21.06" 615
"1371" "Pomorskie" "PL82" "22.06" 617
"1372" "Pomorskie" "PL82" "23.06" 636
"1373" "Pomorskie" "PL82" "24.06" 643
"1374" "Pomorskie" "PL82" "25.06" 646
"1375" "Pomorskie" "PL82" "26.06" 649
"1376" "Pomorskie" "PL82" "27.06" 653
"1377" "Pomorskie" "PL82" "28.06" 657
"1378" "Pomorskie" "PL82" "29.06" 666
"1379" "Pomorskie" "PL82" "30.06" 667
"1380" "Pomorskie" "PL82" "01.07" 667
"1381" "Pomorskie" "PL82" "02.07" 677
"1382" "Pomorskie" "PL82" "03.07" 681
"1383" "Pomorskie" "PL82" "04.07" 685
"1384" "Pomorskie" "PL82" "05.07" 687
"1385" "Pomorskie" "PL82" "06.07" 688
"1386" "Pomorskie" "PL82" "07.07" 690
"1387" "Pomorskie" "PL82" "08.07" 693
"1388" "Pomorskie" "PL82" "09.07" 693
"1389" "Pomorskie" "PL82" "10.07" 702
"1390" "Pomorskie" "PL82" "11.07" 706
"1391" "Pomorskie" "PL82" "12.07" 711
"1392" "Pomorskie" "PL82" "13.07" 713
"1393" "Pomorskie" "PL82" "14.07" 715
"1394" "Pomorskie" "PL82" "15.07" 715
"1395" "Pomorskie" "PL82" "16.07" 718
"1396" "Pomorskie" "PL82" "17.07" 726
"1397" "Pomorskie" "PL82" "18.07" 741
"1398" "Pomorskie" "PL82" "19.07" 745
"1399" "Pomorskie" "PL82" "20.07" 746
"1400" "Pomorskie" "PL82" "21.07" 761
"1401" "Pomorskie" "PL82" "22.07" 774
"1402" "Pomorskie" "PL82" "23.07" 778
"1403" "Pomorskie" "PL82" "24.07" 787
"1404" "Pomorskie" "PL82" "25.07" 810
"1405" "Pomorskie" "PL82" "26.07" 829
"1406" "Pomorskie" "PL82" "27.07" 832
"1407" "Pomorskie" "PL82" "28.07" 847
"1408" "Pomorskie" "PL82" "29.07" 875
"1409" "Pomorskie" "PL82" "30.07" 887
"1410" "Pomorskie" "PL82" "31.07" 902
"1411" "Pomorskie" "PL82" "01.08" 919
"1412" "Pomorskie" "PL82" "02.08" 943
"1413" "Pomorskie" "PL82" "03.08" 963
"1414" "Pomorskie" "PL82" "04.08" 980
"1415" "Pomorskie" "PL82" "05.08" 997
"1416" "Pomorskie" "PL82" "06.08" 1026
"1417" "Pomorskie" "PL82" "07.08" 1067
"1418" "Pomorskie" "PL82" "08.08" 1120
"1419" "Pomorskie" "PL82" "09.08" 1160
"1420" "Pomorskie" "PL82" "10.08" 1208
"1421" "Pomorskie" "PL82" "11.08" 1238
"1422" "Pomorskie" "PL82" "12.08" 1313
"1423" "Pomorskie" "PL82" "13.08" 1374
"1424" "Pomorskie" "PL82" "14.08" 1420
"1425" "Pomorskie" "PL82" "15.08" 1489
"1426" "Pomorskie" "PL82" "16.08" 1574
"1427" "Pomorskie" "PL82" "17.08" 1626
"1428" "Pomorskie" "PL82" "18.08" 1677
"1429" "Pomorskie" "PL82" "19.08" 1737
"1430" "Pomorskie" "PL82" "20.08" 1805
"1431" "Pomorskie" "PL82" "21.08" 1894
"1432" "Pomorskie" "PL82" "22.08" 1959
"1433" "Pomorskie" "PL82" "23.08" 2045
"1434" "Pomorskie" "PL82" "24.08" 2105
"1435" "Pomorskie" "PL82" "25.08" 2198
"1436" "Pomorskie" "PL82" "26.08" 2258
"1437" "Pomorskie" "PL82" "27.08" 2329
"1438" "Pomorskie" "PL82" "28.08" 2371
"1439" "Pomorskie" "PL82" "29.08" 2416
"1440" "Pomorskie" "PL82" "30.08" 2469
"1441" "Pomorskie" "PL82" "31.08" 2544
"1442" "Pomorskie" "PL82" "01.09" 2578
"1443" "Pomorskie" "PL82" "02.09" 2620
"1444" "Pomorskie" "PL82" "03.09" 2664
"1445" "Pomorskie" "PL82" "04.09" 2705
"1446" "Pomorskie" "PL82" "05.09" 2747
"1447" "Pomorskie" "PL82" "06.09" 2792
"1448" "Pomorskie" "PL82" "07.09" 2812
"1449" "Pomorskie" "PL82" "08.09" 2838
"1450" "Pomorskie" "PL82" "09.09" 2876
"1451" "Pomorskie" "PL82" "10.09" 2908
"1452" "Pomorskie" "PL82" "11.09" 2947
"1453" "Pomorskie" "PL82" "12.09" 3026
"1454" "Pomorskie" "PL82" "13.09" 3081
"1455" "Pomorskie" "PL82" "14.09" 3127
"1456" "Pomorskie" "PL82" "15.09" 3168
"1457" "Pomorskie" "PL82" "16.09" 3221
"1458" "Pomorskie" "PL82" "17.09" 3355
"1459" "Pomorskie" "PL82" "18.09" 3428
"1460" "Pomorskie" "PL82" "19.09" 3524
"1461" "Pomorskie" "PL82" "20.09" 3579
"1462" "Pomorskie" "PL82" "21.09" 3669
"1463" "Pomorskie" "PL82" "22.09" 3752
"1464" "Pomorskie" "PL82" "23.09" 3866
"1465" "Pomorskie" "PL82" "24.09" 4009
"1466" "Pomorskie" "PL82" "25.09" 4137
"1467" "Pomorskie" "PL82" "26.09" 4288
"1468" "Pomorskie" "PL82" "27.09" 4479
"1469" "Pomorskie" "PL82" "28.09" 4629
"1470" "Pomorskie" "PL82" "29.09" 4756
"1471" "Podkarpackie" "PL80" "04.03" 0
"1472" "Podkarpackie" "PL80" "05.03" 0
"1473" "Podkarpackie" "PL80" "06.03" 0
"1474" "Podkarpackie" "PL80" "07.03" 0
"1475" "Podkarpackie" "PL80" "08.03" 0
"1476" "Podkarpackie" "PL80" "09.03" 0
"1477" "Podkarpackie" "PL80" "10.03" 0
"1478" "Podkarpackie" "PL80" "11.03" 1
"1479" "Podkarpackie" "PL80" "12.03" 3
"1480" "Podkarpackie" "PL80" "13.03" 6
"1481" "Podkarpackie" "PL80" "14.03" 7
"1482" "Podkarpackie" "PL80" "15.03" 8
"1483" "Podkarpackie" "PL80" "16.03" 11
"1484" "Podkarpackie" "PL80" "17.03" 11
"1485" "Podkarpackie" "PL80" "18.03" 14
"1486" "Podkarpackie" "PL80" "19.03" 17
"1487" "Podkarpackie" "PL80" "20.03" 19
"1488" "Podkarpackie" "PL80" "21.03" 25
"1489" "Podkarpackie" "PL80" "22.03" 29
"1490" "Podkarpackie" "PL80" "23.03" 30
"1491" "Podkarpackie" "PL80" "24.03" 37
"1492" "Podkarpackie" "PL80" "25.03" 43
"1493" "Podkarpackie" "PL80" "26.03" 53
"1494" "Podkarpackie" "PL80" "27.03" 61
"1495" "Podkarpackie" "PL80" "28.03" 71
"1496" "Podkarpackie" "PL80" "29.03" 76
"1497" "Podkarpackie" "PL80" "30.03" 80
"1498" "Podkarpackie" "PL80" "31.03" 95
"1499" "Podkarpackie" "PL80" "01.04" 104
"1500" "Podkarpackie" "PL80" "02.04" 111
"1501" "Podkarpackie" "PL80" "03.04" 125
"1502" "Podkarpackie" "PL80" "04.04" 136
"1503" "Podkarpackie" "PL80" "05.04" 149
"1504" "Podkarpackie" "PL80" "06.04" 156
"1505" "Podkarpackie" "PL80" "07.04" 168
"1506" "Podkarpackie" "PL80" "08.04" 180
"1507" "Podkarpackie" "PL80" "09.04" 194
"1508" "Podkarpackie" "PL80" "10.04" 209
"1509" "Podkarpackie" "PL80" "11.04" 220
"1510" "Podkarpackie" "PL80" "12.04" 221
"1511" "Podkarpackie" "PL80" "13.04" 225
"1512" "Podkarpackie" "PL80" "14.04" 234
"1513" "Podkarpackie" "PL80" "15.04" 243
"1514" "Podkarpackie" "PL80" "16.04" 246
"1515" "Podkarpackie" "PL80" "17.04" 251
"1516" "Podkarpackie" "PL80" "18.04" 259
"1517" "Podkarpackie" "PL80" "19.04" 263
"1518" "Podkarpackie" "PL80" "20.04" 266
"1519" "Podkarpackie" "PL80" "21.04" 270
"1520" "Podkarpackie" "PL80" "22.04" 276
"1521" "Podkarpackie" "PL80" "23.04" 279
"1522" "Podkarpackie" "PL80" "24.04" 288
"1523" "Podkarpackie" "PL80" "25.04" 311
"1524" "Podkarpackie" "PL80" "26.04" 313
"1525" "Podkarpackie" "PL80" "27.04" 316
"1526" "Podkarpackie" "PL80" "28.04" 325
"1527" "Podkarpackie" "PL80" "29.04" 328
"1528" "Podkarpackie" "PL80" "30.04" 329
"1529" "Podkarpackie" "PL80" "01.05" 337
"1530" "Podkarpackie" "PL80" "02.05" 341
"1531" "Podkarpackie" "PL80" "03.05" 350
"1532" "Podkarpackie" "PL80" "04.05" 363
"1533" "Podkarpackie" "PL80" "05.05" 366
"1534" "Podkarpackie" "PL80" "06.05" 366
"1535" "Podkarpackie" "PL80" "07.05" 368
"1536" "Podkarpackie" "PL80" "08.05" 370
"1537" "Podkarpackie" "PL80" "09.05" 370
"1538" "Podkarpackie" "PL80" "10.05" 371
"1539" "Podkarpackie" "PL80" "11.05" 371
"1540" "Podkarpackie" "PL80" "12.05" 371
"1541" "Podkarpackie" "PL80" "13.05" 371
"1542" "Podkarpackie" "PL80" "14.05" 373
"1543" "Podkarpackie" "PL80" "15.05" 373
"1544" "Podkarpackie" "PL80" "16.05" 374
"1545" "Podkarpackie" "PL80" "17.05" 374
"1546" "Podkarpackie" "PL80" "18.05" 374
"1547" "Podkarpackie" "PL80" "19.05" 374
"1548" "Podkarpackie" "PL80" "20.05" 374
"1549" "Podkarpackie" "PL80" "21.05" 375
"1550" "Podkarpackie" "PL80" "22.05" 376
"1551" "Podkarpackie" "PL80" "23.05" 377
"1552" "Podkarpackie" "PL80" "24.05" 379
"1553" "Podkarpackie" "PL80" "25.05" 379
"1554" "Podkarpackie" "PL80" "26.05" 379
"1555" "Podkarpackie" "PL80" "27.05" 379
"1556" "Podkarpackie" "PL80" "28.05" 381
"1557" "Podkarpackie" "PL80" "29.05" 383
"1558" "Podkarpackie" "PL80" "30.05" 383
"1559" "Podkarpackie" "PL80" "31.05" 388
"1560" "Podkarpackie" "PL80" "01.06" 388
"1561" "Podkarpackie" "PL80" "02.06" 388
"1562" "Podkarpackie" "PL80" "03.06" 389
"1563" "Podkarpackie" "PL80" "04.06" 389
"1564" "Podkarpackie" "PL80" "05.06" 389
"1565" "Podkarpackie" "PL80" "06.06" 390
"1566" "Podkarpackie" "PL80" "07.06" 392
"1567" "Podkarpackie" "PL80" "08.06" 397
"1568" "Podkarpackie" "PL80" "09.06" 408
"1569" "Podkarpackie" "PL80" "10.06" 413
"1570" "Podkarpackie" "PL80" "11.06" 415
"1571" "Podkarpackie" "PL80" "12.06" 423
"1572" "Podkarpackie" "PL80" "13.06" 439
"1573" "Podkarpackie" "PL80" "14.06" 459
"1574" "Podkarpackie" "PL80" "15.06" 473
"1575" "Podkarpackie" "PL80" "16.06" 486
"1576" "Podkarpackie" "PL80" "17.06" 505
"1577" "Podkarpackie" "PL80" "18.06" 517
"1578" "Podkarpackie" "PL80" "19.06" 530
"1579" "Podkarpackie" "PL80" "20.06" 537
"1580" "Podkarpackie" "PL80" "21.06" 550
"1581" "Podkarpackie" "PL80" "22.06" 558
"1582" "Podkarpackie" "PL80" "23.06" 566
"1583" "Podkarpackie" "PL80" "24.06" 578
"1584" "Podkarpackie" "PL80" "25.06" 590
"1585" "Podkarpackie" "PL80" "26.06" 604
"1586" "Podkarpackie" "PL80" "27.06" 622
"1587" "Podkarpackie" "PL80" "28.06" 636
"1588" "Podkarpackie" "PL80" "29.06" 648
"1589" "Podkarpackie" "PL80" "30.06" 650
"1590" "Podkarpackie" "PL80" "01.07" 670
"1591" "Podkarpackie" "PL80" "02.07" 683
"1592" "Podkarpackie" "PL80" "03.07" 695
"1593" "Podkarpackie" "PL80" "04.07" 735
"1594" "Podkarpackie" "PL80" "05.07" 762
"1595" "Podkarpackie" "PL80" "06.07" 775
"1596" "Podkarpackie" "PL80" "07.07" 792
"1597" "Podkarpackie" "PL80" "08.07" 819
"1598" "Podkarpackie" "PL80" "09.07" 826
"1599" "Podkarpackie" "PL80" "10.07" 842
"1600" "Podkarpackie" "PL80" "11.07" 851
"1601" "Podkarpackie" "PL80" "12.07" 897
"1602" "Podkarpackie" "PL80" "13.07" 959
"1603" "Podkarpackie" "PL80" "14.07" 971
"1604" "Podkarpackie" "PL80" "15.07" 980
"1605" "Podkarpackie" "PL80" "16.07" 1016
"1606" "Podkarpackie" "PL80" "17.07" 1034
"1607" "Podkarpackie" "PL80" "18.07" 1059
"1608" "Podkarpackie" "PL80" "19.07" 1076
"1609" "Podkarpackie" "PL80" "20.07" 1098
"1610" "Podkarpackie" "PL80" "21.07" 1106
"1611" "Podkarpackie" "PL80" "22.07" 1123
"1612" "Podkarpackie" "PL80" "23.07" 1143
"1613" "Podkarpackie" "PL80" "24.07" 1150
"1614" "Podkarpackie" "PL80" "25.07" 1171
"1615" "Podkarpackie" "PL80" "26.07" 1183
"1616" "Podkarpackie" "PL80" "27.07" 1189
"1617" "Podkarpackie" "PL80" "28.07" 1208
"1618" "Podkarpackie" "PL80" "29.07" 1231
"1619" "Podkarpackie" "PL80" "30.07" 1276
"1620" "Podkarpackie" "PL80" "31.07" 1304
"1621" "Podkarpackie" "PL80" "01.08" 1330
"1622" "Podkarpackie" "PL80" "02.08" 1353
"1623" "Podkarpackie" "PL80" "03.08" 1395
"1624" "Podkarpackie" "PL80" "04.08" 1436
"1625" "Podkarpackie" "PL80" "05.08" 1468
"1626" "Podkarpackie" "PL80" "06.08" 1501
