forecast_date,target,target_end_date,location,type,quantile,value,timezero,model,truth_data_source,shift_ECDC,shift_JHU
2020-06-29,2 wk ahead inc death,2020-07-11,GM04,point,,0.0,2020-06-29,KIT-baseline,ECDC,0.0,
2020-06-29,3 wk ahead inc death,2020-07-18,GM04,point,,0.0,2020-06-29,KIT-baseline,ECDC,0.0,
2020-06-29,4 wk ahead inc death,2020-07-25,GM04,point,,0.0,2020-06-29,KIT-baseline,ECDC,0.0,
2020-06-29,1 wk ahead inc death,2020-07-04,GM04,quantile,0.025,0.0,2020-06-29,KIT-baseline,ECDC,0.0,
2020-06-29,1 wk ahead inc death,2020-07-04,GM04,quantile,0.975,2.0,2020-06-29,KIT-baseline,ECDC,0.0,
2020-06-29,2 wk ahead inc death,2020-07-11,GM04,quantile,0.025,0.0,2020-06-29,KIT-baseline,ECDC,0.0,
2020-06-29,2 wk ahead inc death,2020-07-11,GM04,quantile,0.975,2.0,2020-06-29,KIT-baseline,ECDC,0.0,
2020-06-29,3 wk ahead inc death,2020-07-18,GM04,quantile,0.025,0.0,2020-06-29,KIT-baseline,ECDC,0.0,
2020-06-29,3 wk ahead inc death,2020-07-18,GM04,quantile,0.975,2.0,2020-06-29,KIT-baseline,ECDC,0.0,
2020-06-29,4 wk ahead inc death,2020-07-25,GM04,quantile,0.025,0.0,2020-06-29,KIT-baseline,ECDC,0.0,
2020-06-29,4 wk ahead inc death,2020-07-25,GM04,quantile,0.975,2.0,2020-06-29,KIT-baseline,ECDC,0.0,
2020-06-29,-1 wk ahead cum death,2020-06-20,GM04,observed,,259.0,2020-06-29,KIT-baseline,ECDC,0.0,
2020-06-29,0 wk ahead cum death,2020-06-27,GM04,observed,,259.0,2020-06-29,KIT-baseline,ECDC,0.0,
2020-06-29,1 wk ahead cum death,2020-07-04,GM04,point,,259.0,2020-06-29,KIT-baseline,ECDC,0.0,
2020-06-29,2 wk ahead cum death,2020-07-11,GM04,point,,259.0,2020-06-29,KIT-baseline,ECDC,0.0,
2020-06-29,3 wk ahead cum death,2020-07-18,GM04,point,,259.0,2020-06-29,KIT-baseline,ECDC,0.0,
2020-06-29,4 wk ahead cum death,2020-07-25,GM04,point,,259.0,2020-06-29,KIT-baseline,ECDC,0.0,
2020-06-29,1 wk ahead cum death,2020-07-04,GM04,quantile,0.025,259.0,2020-06-29,KIT-baseline,ECDC,0.0,
2020-06-29,1 wk ahead cum death,2020-07-04,GM04,quantile,0.975,261.0,2020-06-29,KIT-baseline,ECDC,0.0,
2020-06-29,2 wk ahead cum death,2020-07-11,GM04,quantile,0.025,259.0,2020-06-29,KIT-baseline,ECDC,0.0,
2020-06-29,2 wk ahead cum death,2020-07-11,GM04,quantile,0.975,261.0,2020-06-29,KIT-baseline,ECDC,0.0,
2020-06-29,3 wk ahead cum death,2020-07-18,GM04,quantile,0.025,259.0,2020-06-29,KIT-baseline,ECDC,0.0,
2020-06-29,3 wk ahead cum death,2020-07-18,GM04,quantile,0.975,262.0,2020-06-29,KIT-baseline,ECDC,0.0,
2020-06-29,4 wk ahead cum death,2020-07-25,GM04,quantile,0.025,259.0,2020-06-29,KIT-baseline,ECDC,0.0,
2020-06-29,4 wk ahead cum death,2020-07-25,GM04,quantile,0.975,263.0,2020-06-29,KIT-baseline,ECDC,0.0,
2020-06-29,-1 wk ahead inc death,2020-06-20,GM05,observed,,9.0,2020-06-29,KIT-baseline,ECDC,0.0,
2020-06-29,0 wk ahead inc death,2020-06-27,GM05,observed,,6.0,2020-06-29,KIT-baseline,ECDC,0.0,
2020-06-29,1 wk ahead inc death,2020-07-04,GM05,point,,6.0,2020-06-29,KIT-baseline,ECDC,0.0,
2020-06-29,2 wk ahead inc death,2020-07-11,GM05,point,,6.0,2020-06-29,KIT-baseline,ECDC,0.0,
2020-06-29,3 wk ahead inc death,2020-07-18,GM05,point,,6.0,2020-06-29,KIT-baseline,ECDC,0.0,
2020-06-29,4 wk ahead inc death,2020-07-25,GM05,point,,6.0,2020-06-29,KIT-baseline,ECDC,0.0,
2020-06-29,1 wk ahead inc death,2020-07-04,GM05,quantile,0.025,1.0,2020-06-29,KIT-baseline,ECDC,0.0,
2020-06-29,1 wk ahead inc death,2020-07-04,GM05,quantile,0.975,14.0,2020-06-29,KIT-baseline,ECDC,0.0,
2020-06-29,2 wk ahead inc death,2020-07-11,GM05,quantile,0.025,1.0,2020-06-29,KIT-baseline,ECDC,0.0,
2020-06-29,2 wk ahead inc death,2020-07-11,GM05,quantile,0.975,14.0,2020-06-29,KIT-baseline,ECDC,0.0,
2020-06-29,3 wk ahead inc death,2020-07-18,GM05,quantile,0.025,1.0,2020-06-29,KIT-baseline,ECDC,0.0,
2020-06-29,3 wk ahead inc death,2020-07-18,GM05,quantile,0.975,14.0,2020-06-29,KIT-baseline,ECDC,0.0,
2020-06-29,4 wk ahead inc death,2020-07-25,GM05,quantile,0.025,1.0,2020-06-29,KIT-baseline,ECDC,0.0,
2020-06-29,4 wk ahead inc death,2020-07-25,GM05,quantile,0.975,14.0,2020-06-29,KIT-baseline,ECDC,0.0,
2020-06-29,-1 wk ahead cum death,2020-06-20,GM05,observed,,500.0,2020-06-29,KIT-baseline,ECDC,0.0,
2020-06-29,0 wk ahead cum death,2020-06-27,GM05,observed,,506.0,2020-06-29,KIT-baseline,ECDC,0.0,
2020-06-29,1 wk ahead cum death,2020-07-04,GM05,point,,512.0,2020-06-29,KIT-baseline,ECDC,0.0,
2020-06-29,2 wk ahead cum death,2020-07-11,GM05,point,,518.0,2020-06-29,KIT-baseline,ECDC,0.0,
2020-06-29,3 wk ahead cum death,2020-07-18,GM05,point,,524.0,2020-06-29,KIT-baseline,ECDC,0.0,
2020-06-29,4 wk ahead cum death,2020-07-25,GM05,point,,530.0,2020-06-29,KIT-baseline,ECDC,0.0,
2020-06-29,1 wk ahead cum death,2020-07-04,GM05,quantile,0.025,507.0,2020-06-29,KIT-baseline,ECDC,0.0,
2020-06-29,1 wk ahead cum death,2020-07-04,GM05,quantile,0.975,520.0,2020-06-29,KIT-baseline,ECDC,0.0,
2020-06-29,2 wk ahead cum death,2020-07-11,GM05,quantile,0.025,510.0,2020-06-29,KIT-baseline,ECDC,0.0,
2020-06-29,2 wk ahead cum death,2020-07-11,GM05,quantile,0.975,529.0,2020-06-29,KIT-baseline,ECDC,0.0,
2020-06-29,3 wk ahead cum death,2020-07-18,GM05,quantile,0.025,514.0,2020-06-29,KIT-baseline,ECDC,0.0,
2020-06-29,3 wk ahead cum death,2020-07-18,GM05,quantile,0.975,537.0,2020-06-29,KIT-baseline,ECDC,0.0,
2020-06-29,4 wk ahead cum death,2020-07-25,GM05,quantile,0.025,518.0,2020-06-29,KIT-baseline,ECDC,0.0,
2020-06-29,4 wk ahead cum death,2020-07-25,GM05,quantile,0.975,545.0,2020-06-29,KIT-baseline,ECDC,0.0,
2020-06-29,-1 wk ahead inc death,2020-06-20,GM06,observed,,5.0,2020-06-29,KIT-baseline,ECDC,0.0,
2020-06-29,0 wk ahead inc death,2020-06-27,GM06,observed,,9.0,2020-06-29,KIT-baseline,ECDC,0.0,
2020-06-29,1 wk ahead inc death,2020-07-04,GM06,point,,8.0,2020-06-29,KIT-baseline,ECDC,0.0,
2020-06-29,2 wk ahead inc death,2020-07-11,GM06,point,,8.0,2020-06-29,KIT-baseline,ECDC,0.0,
2020-06-29,3 wk ahead inc death,2020-07-18,GM06,point,,8.0,2020-06-29,KIT-baseline,ECDC,0.0,
2020-06-29,4 wk ahead inc death,2020-07-25,GM06,point,,8.0,2020-06-29,KIT-baseline,ECDC,0.0,
2020-06-29,1 wk ahead inc death,2020-07-04,GM06,quantile,0.025,2.0,2020-06-29,KIT-baseline,ECDC,0.0,
2020-06-29,1 wk ahead inc death,2020-07-04,GM06,quantile,0.975,20.0,2020-06-29,KIT-baseline,ECDC,0.0,
2020-06-29,2 wk ahead inc death,2020-07-11,GM06,quantile,0.025,2.0,2020-06-29,KIT-baseline,ECDC,0.0,
2020-06-29,2 wk ahead inc death,2020-07-11,GM06,quantile,0.975,20.0,2020-06-29,KIT-baseline,ECDC,0.0,
2020-06-29,3 wk ahead inc death,2020-07-18,GM06,quantile,0.025,2.0,2020-06-29,KIT-baseline,ECDC,0.0,
2020-06-29,3 wk ahead inc death,2020-07-18,GM06,quantile,0.975,20.0,2020-06-29,KIT-baseline,ECDC,0.0,
2020-06-29,4 wk ahead inc death,2020-07-25,GM06,quantile,0.025,2.0,2020-06-29,KIT-baseline,ECDC,0.0,
2020-06-29,4 wk ahead inc death,2020-07-25,GM06,quantile,0.975,20.0,2020-06-29,KIT-baseline,ECDC,0.0,
2020-06-29,-1 wk ahead cum death,2020-06-20,GM06,observed,,618.0,2020-06-29,KIT-baseline,ECDC,0.0,
2020-06-29,0 wk ahead cum death,2020-06-27,GM06,observed,,627.0,2020-06-29,KIT-baseline,ECDC,0.0,
2020-06-29,1 wk ahead cum death,2020-07-04,GM06,point,,635.0,2020-06-29,KIT-baseline,ECDC,0.0,
2020-06-29,2 wk ahead cum death,2020-07-11,GM06,point,,644.0,2020-06-29,KIT-baseline,ECDC,0.0,
2020-06-29,3 wk ahead cum death,2020-07-18,GM06,point,,653.0,2020-06-29,KIT-baseline,ECDC,0.0,
2020-06-29,4 wk ahead cum death,2020-07-25,GM06,point,,662.0,2020-06-29,KIT-baseline,ECDC,0.0,
2020-06-29,1 wk ahead cum death,2020-07-04,GM06,quantile,0.025,629.0,2020-06-29,KIT-baseline,ECDC,0.0,
2020-06-29,1 wk ahead cum death,2020-07-04,GM06,quantile,0.975,647.0,2020-06-29,KIT-baseline,ECDC,0.0,
2020-06-29,2 wk ahead cum death,2020-07-11,GM06,quantile,0.025,634.0,2020-06-29,KIT-baseline,ECDC,0.0,
2020-06-29,2 wk ahead cum death,2020-07-11,GM06,quantile,0.975,660.0,2020-06-29,KIT-baseline,ECDC,0.0,
2020-06-29,3 wk ahead cum death,2020-07-18,GM06,quantile,0.025,640.0,2020-06-29,KIT-baseline,ECDC,0.0,
2020-06-29,3 wk ahead cum death,2020-07-18,GM06,quantile,0.975,672.0,2020-06-29,KIT-baseline,ECDC,0.0,
2020-06-29,4 wk ahead cum death,2020-07-25,GM06,quantile,0.025,647.0,2020-06-29,KIT-baseline,ECDC,0.0,
2020-06-29,4 wk ahead cum death,2020-07-25,GM06,quantile,0.975,683.0,2020-06-29,KIT-baseline,ECDC,0.0,
2020-06-29,-1 wk ahead inc death,2020-06-20,GM07,observed,,20.0,2020-06-29,KIT-baseline,ECDC,0.0,
2020-06-29,0 wk ahead inc death,2020-06-27,GM07,observed,,11.0,2020-06-29,KIT-baseline,ECDC,0.0,
2020-06-29,1 wk ahead inc death,2020-07-04,GM07,point,,11.0,2020-06-29,KIT-baseline,ECDC,0.0,
2020-06-29,2 wk ahead inc death,2020-07-11,GM07,point,,11.0,2020-06-29,KIT-baseline,ECDC,0.0,
2020-06-29,3 wk ahead inc death,2020-07-18,GM07,point,,11.0,2020-06-29,KIT-baseline,ECDC,0.0,
2020-06-29,4 wk ahead inc death,2020-07-25,GM07,point,,11.0,2020-06-29,KIT-baseline,ECDC,0.0,
2020-06-29,1 wk ahead inc death,2020-07-04,GM07,quantile,0.025,3.0,2020-06-29,KIT-baseline,ECDC,0.0,
2020-06-29,1 wk ahead inc death,2020-07-04,GM07,quantile,0.975,21.0,2020-06-29,KIT-baseline,ECDC,0.0,
2020-06-29,2 wk ahead inc death,2020-07-11,GM07,quantile,0.025,3.0,2020-06-29,KIT-baseline,ECDC,0.0,
2020-06-29,2 wk ahead inc death,2020-07-11,GM07,quantile,0.975,21.0,2020-06-29,KIT-baseline,ECDC,0.0,
2020-06-29,3 wk ahead inc death,2020-07-18,GM07,quantile,0.025,3.0,2020-06-29,KIT-baseline,ECDC,0.0,
2020-06-29,3 wk ahead inc death,2020-07-18,GM07,quantile,0.975,21.0,2020-06-29,KIT-baseline,ECDC,0.0,
2020-06-29,4 wk ahead inc death,2020-07-25,GM07,quantile,0.025,3.0,2020-06-29,KIT-baseline,ECDC,0.0,
2020-06-29,4 wk ahead inc death,2020-07-25,GM07,quantile,0.975,21.0,2020-06-29,KIT-baseline,ECDC,0.0,
2020-06-29,-1 wk ahead cum death,2020-06-20,GM07,observed,,1663.0,2020-06-29,KIT-baseline,ECDC,0.0,
2020-06-29,0 wk ahead cum death,2020-06-27,GM07,observed,,1674.0,2020-06-29,KIT-baseline,ECDC,0.0,
2020-06-29,1 wk ahead cum death,2020-07-04,GM07,point,,1685.0,2020-06-29,KIT-baseline,ECDC,0.0,
2020-06-29,2 wk ahead cum death,2020-07-11,GM07,point,,1696.0,2020-06-29,KIT-baseline,ECDC,0.0,
2020-06-29,3 wk ahead cum death,2020-07-18,GM07,point,,1707.0,2020-06-29,KIT-baseline,ECDC,0.0,
2020-06-29,4 wk ahead cum death,2020-07-25,GM07,point,,1718.0,2020-06-29,KIT-baseline,ECDC,0.0,
2020-06-29,1 wk ahead cum death,2020-07-04,GM07,quantile,0.025,1677.0,2020-06-29,KIT-baseline,ECDC,0.0,
2020-06-29,1 wk ahead cum death,2020-07-04,GM07,quantile,0.975,1695.0,2020-06-29,KIT-baseline,ECDC,0.0,
2020-06-29,2 wk ahead cum death,2020-07-11,GM07,quantile,0.025,1685.0,2020-06-29,KIT-baseline,ECDC,0.0,
2020-06-29,2 wk ahead cum death,2020-07-11,GM07,quantile,0.975,1710.0,2020-06-29,KIT-baseline,ECDC,0.0,
2020-06-29,3 wk ahead cum death,2020-07-18,GM07,quantile,0.025,1693.0,2020-06-29,KIT-baseline,ECDC,0.0,
2020-06-29,3 wk ahead cum death,2020-07-18,GM07,quantile,0.975,1724.0,2020-06-29,KIT-baseline,ECDC,0.0,
2020-06-29,4 wk ahead cum death,2020-07-25,GM07,quantile,0.025,1702.0,2020-06-29,KIT-baseline,ECDC,0.0,
2020-06-29,4 wk ahead cum death,2020-07-25,GM07,quantile,0.975,1737.0,2020-06-29,KIT-baseline,ECDC,0.0,
2020-06-29,-1 wk ahead inc death,2020-06-20,GM08,observed,,3.0,2020-06-29,KIT-baseline,ECDC,0.0,
2020-06-29,0 wk ahead inc death,2020-06-27,GM08,observed,,1.0,2020-06-29,KIT-baseline,ECDC,0.0,
2020-06-29,1 wk ahead inc death,2020-07-04,GM08,point,,0.0,2020-06-29,KIT-baseline,ECDC,0.0,
2020-06-29,2 wk ahead inc death,2020-07-11,GM08,point,,0.0,2020-06-29,KIT-baseline,ECDC,0.0,
2020-06-29,3 wk ahead inc death,2020-07-18,GM08,point,,0.0,2020-06-29,KIT-baseline,ECDC,0.0,
2020-06-29,4 wk ahead inc death,2020-07-25,GM08,point,,0.0,2020-06-29,KIT-baseline,ECDC,0.0,
2020-06-29,1 wk ahead inc death,2020-07-04,GM08,quantile,0.025,0.0,2020-06-29,KIT-baseline,ECDC,0.0,
2020-06-29,1 wk ahead inc death,2020-07-04,GM08,quantile,0.975,5.0,2020-06-29,KIT-baseline,ECDC,0.0,
2020-06-29,2 wk ahead inc death,2020-07-11,GM08,quantile,0.025,0.0,2020-06-29,KIT-baseline,ECDC,0.0,
2020-06-29,2 wk ahead inc death,2020-07-11,GM08,quantile,0.975,5.0,2020-06-29,KIT-baseline,ECDC,0.0,
2020-06-29,3 wk ahead inc death,2020-07-18,GM08,quantile,0.025,0.0,2020-06-29,KIT-baseline,ECDC,0.0,
2020-06-29,3 wk ahead inc death,2020-07-18,GM08,quantile,0.975,5.0,2020-06-29,KIT-baseline,ECDC,0.0,
2020-06-29,4 wk ahead inc death,2020-07-25,GM08,quantile,0.025,0.0,2020-06-29,KIT-baseline,ECDC,0.0,
2020-06-29,4 wk ahead inc death,2020-07-25,GM08,quantile,0.975,5.0,2020-06-29,KIT-baseline,ECDC,0.0,
2020-06-29,-1 wk ahead cum death,2020-06-20,GM08,observed,,234.0,2020-06-29,KIT-baseline,ECDC,0.0,
2020-06-29,0 wk ahead cum death,2020-06-27,GM08,observed,,235.0,2020-06-29,KIT-baseline,ECDC,0.0,
2020-06-29,1 wk ahead cum death,2020-07-04,GM08,point,,235.0,2020-06-29,KIT-baseline,ECDC,0.0,
2020-06-29,2 wk ahead cum death,2020-07-11,GM08,point,,236.0,2020-06-29,KIT-baseline,ECDC,0.0,
2020-06-29,3 wk ahead cum death,2020-07-18,GM08,point,,237.0,2020-06-29,KIT-baseline,ECDC,0.0,
2020-06-29,4 wk ahead cum death,2020-07-25,GM08,point,,238.0,2020-06-29,KIT-baseline,ECDC,0.0,
2020-06-29,1 wk ahead cum death,2020-07-04,GM08,quantile,0.025,235.0,2020-06-29,KIT-baseline,ECDC,0.0,
2020-06-29,1 wk ahead cum death,2020-07-04,GM08,quantile,0.975,240.0,2020-06-29,KIT-baseline,ECDC,0.0,
2020-06-29,2 wk ahead cum death,2020-07-11,GM08,quantile,0.025,235.0,2020-06-29,KIT-baseline,ECDC,0.0,
2020-06-29,2 wk ahead cum death,2020-07-11,GM08,quantile,0.975,243.0,2020-06-29,KIT-baseline,ECDC,0.0,
2020-06-29,3 wk ahead cum death,2020-07-18,GM08,quantile,0.025,235.0,2020-06-29,KIT-baseline,ECDC,0.0,
2020-06-29,3 wk ahead cum death,2020-07-18,GM08,quantile,0.975,245.0,2020-06-29,KIT-baseline,ECDC,0.0,
2020-06-29,4 wk ahead cum death,2020-07-25,GM08,quantile,0.025,235.0,2020-06-29,KIT-baseline,ECDC,0.0,
2020-06-29,4 wk ahead cum death,2020-07-25,GM08,quantile,0.975,247.0,2020-06-29,KIT-baseline,ECDC,0.0,
2020-06-29,-1 wk ahead inc death,2020-06-20,GM09,observed,,0.0,2020-06-29,KIT-baseline,ECDC,0.0,
2020-06-29,0 wk ahead inc death,2020-06-27,GM09,observed,,4.0,2020-06-29,KIT-baseline,ECDC,0.0,
2020-06-29,1 wk ahead inc death,2020-07-04,GM09,point,,1.0,2020-06-29,KIT-baseline,ECDC,0.0,
2020-06-29,2 wk ahead inc death,2020-07-11,GM09,point,,1.0,2020-06-29,KIT-baseline,ECDC,0.0,
2020-06-29,3 wk ahead inc death,2020-07-18,GM09,point,,1.0,2020-06-29,KIT-baseline,ECDC,0.0,
2020-06-29,4 wk ahead inc death,2020-07-25,GM09,point,,1.0,2020-06-29,KIT-baseline,ECDC,0.0,
2020-06-29,1 wk ahead inc death,2020-07-04,GM09,quantile,0.025,0.0,2020-06-29,KIT-baseline,ECDC,0.0,
2020-06-29,1 wk ahead inc death,2020-07-04,GM09,quantile,0.975,28.0,2020-06-29,KIT-baseline,ECDC,0.0,
2020-06-29,2 wk ahead inc death,2020-07-11,GM09,quantile,0.025,0.0,2020-06-29,KIT-baseline,ECDC,0.0,
2020-06-29,2 wk ahead inc death,2020-07-11,GM09,quantile,0.975,28.0,2020-06-29,KIT-baseline,ECDC,0.0,
2020-06-29,3 wk ahead inc death,2020-07-18,GM09,quantile,0.025,0.0,2020-06-29,KIT-baseline,ECDC,0.0,
2020-06-29,3 wk ahead inc death,2020-07-18,GM09,quantile,0.975,28.0,2020-06-29,KIT-baseline,ECDC,0.0,
2020-06-29,4 wk ahead inc death,2020-07-25,GM09,quantile,0.025,0.0,2020-06-29,KIT-baseline,ECDC,0.0,
2020-06-29,4 wk ahead inc death,2020-07-25,GM09,quantile,0.975,28.0,2020-06-29,KIT-baseline,ECDC,0.0,
2020-06-29,-1 wk ahead cum death,2020-06-20,GM09,observed,,168.0,2020-06-29,KIT-baseline,ECDC,0.0,
2020-06-29,0 wk ahead cum death,2020-06-27,GM09,observed,,172.0,2020-06-29,KIT-baseline,ECDC,0.0,
2020-06-29,1 wk ahead cum death,2020-07-04,GM09,point,,173.0,2020-06-29,KIT-baseline,ECDC,0.0,
2020-06-29,2 wk ahead cum death,2020-07-11,GM09,point,,176.0,2020-06-29,KIT-baseline,ECDC,0.0,
2020-06-29,3 wk ahead cum death,2020-07-18,GM09,point,,179.0,2020-06-29,KIT-baseline,ECDC,0.0,
2020-06-29,4 wk ahead cum death,2020-07-25,GM09,point,,183.0,2020-06-29,KIT-baseline,ECDC,0.0,
2020-06-29,1 wk ahead cum death,2020-07-04,GM09,quantile,0.025,172.0,2020-06-29,KIT-baseline,ECDC,0.0,
2020-06-29,1 wk ahead cum death,2020-07-04,GM09,quantile,0.975,200.0,2020-06-29,KIT-baseline,ECDC,0.0,
2020-06-29,2 wk ahead cum death,2020-07-11,GM09,quantile,0.025,172.0,2020-06-29,KIT-baseline,ECDC,0.0,
2020-06-29,2 wk ahead cum death,2020-07-11,GM09,quantile,0.975,212.0,2020-06-29,KIT-baseline,ECDC,0.0,
2020-06-29,3 wk ahead cum death,2020-07-18,GM09,quantile,0.025,172.0,2020-06-29,KIT-baseline,ECDC,0.0,
2020-06-29,3 wk ahead cum death,2020-07-18,GM09,quantile,0.975,222.0,2020-06-29,KIT-baseline,ECDC,0.0,
2020-06-29,4 wk ahead cum death,2020-07-25,GM09,quantile,0.025,172.0,2020-06-29,KIT-baseline,ECDC,0.0,
2020-06-29,4 wk ahead cum death,2020-07-25,GM09,quantile,0.975,231.0,2020-06-29,KIT-baseline,ECDC,0.0,
2020-06-29,-1 wk ahead inc death,2020-06-20,GM10,observed,,2.0,2020-06-29,KIT-baseline,ECDC,0.0,
2020-06-29,0 wk ahead inc death,2020-06-27,GM10,observed,,0.0,2020-06-29,KIT-baseline,ECDC,0.0,
2020-06-29,1 wk ahead inc death,2020-07-04,GM10,point,,0.0,2020-06-29,KIT-baseline,ECDC,0.0,
2020-06-29,2 wk ahead inc death,2020-07-11,GM10,point,,0.0,2020-06-29,KIT-baseline,ECDC,0.0,
2020-06-29,3 wk ahead inc death,2020-07-18,GM10,point,,0.0,2020-06-29,KIT-baseline,ECDC,0.0,
2020-06-29,4 wk ahead inc death,2020-07-25,GM10,point,,0.0,2020-06-29,KIT-baseline,ECDC,0.0,
2020-06-29,1 wk ahead inc death,2020-07-04,GM10,quantile,0.025,0.0,2020-06-29,KIT-baseline,ECDC,0.0,
2020-06-29,1 wk ahead inc death,2020-07-04,GM10,quantile,0.975,2.0,2020-06-29,KIT-baseline,ECDC,0.0,
2020-06-29,2 wk ahead inc death,2020-07-11,GM10,quantile,0.025,0.0,2020-06-29,KIT-baseline,ECDC,0.0,
2020-06-29,2 wk ahead inc death,2020-07-11,GM10,quantile,0.975,2.0,2020-06-29,KIT-baseline,ECDC,0.0,
2020-06-29,3 wk ahead inc death,2020-07-18,GM10,quantile,0.025,0.0,2020-06-29,KIT-baseline,ECDC,0.0,
2020-06-29,3 wk ahead inc death,2020-07-18,GM10,quantile,0.975,2.0,2020-06-29,KIT-baseline,ECDC,0.0,
2020-06-29,4 wk ahead inc death,2020-07-25,GM10,quantile,0.025,0.0,2020-06-29,KIT-baseline,ECDC,0.0,
2020-06-29,4 wk ahead inc death,2020-07-25,GM10,quantile,0.975,2.0,2020-06-29,KIT-baseline,ECDC,0.0,
2020-06-29,-1 wk ahead cum death,2020-06-20,GM10,observed,,152.0,2020-06-29,KIT-baseline,ECDC,0.0,
2020-06-29,0 wk ahead cum death,2020-06-27,GM10,observed,,152.0,2020-06-29,KIT-baseline,ECDC,0.0,
2020-06-29,1 wk ahead cum death,2020-07-04,GM10,point,,152.0,2020-06-29,KIT-baseline,ECDC,0.0,
2020-06-29,2 wk ahead cum death,2020-07-11,GM10,point,,152.0,2020-06-29,KIT-baseline,ECDC,0.0,
2020-06-29,3 wk ahead cum death,2020-07-18,GM10,point,,152.0,2020-06-29,KIT-baseline,ECDC,0.0,
2020-06-29,4 wk ahead cum death,2020-07-25,GM10,point,,153.0,2020-06-29,KIT-baseline,ECDC,0.0,
2020-06-29,1 wk ahead cum death,2020-07-04,GM10,quantile,0.025,152.0,2020-06-29,KIT-baseline,ECDC,0.0,
2020-06-29,1 wk ahead cum death,2020-07-04,GM10,quantile,0.975,154.0,2020-06-29,KIT-baseline,ECDC,0.0,
2020-06-29,2 wk ahead cum death,2020-07-11,GM10,quantile,0.025,152.0,2020-06-29,KIT-baseline,ECDC,0.0,
2020-06-29,2 wk ahead cum death,2020-07-11,GM10,quantile,0.975,154.0,2020-06-29,KIT-baseline,ECDC,0.0,
2020-06-29,3 wk ahead cum death,2020-07-18,GM10,quantile,0.025,152.0,2020-06-29,KIT-baseline,ECDC,0.0,
2020-06-29,3 wk ahead cum death,2020-07-18,GM10,quantile,0.975,155.0,2020-06-29,KIT-baseline,ECDC,0.0,
2020-06-29,4 wk ahead cum death,2020-07-25,GM10,quantile,0.025,152.0,2020-06-29,KIT-baseline,ECDC,0.0,
2020-06-29,4 wk ahead cum death,2020-07-25,GM10,quantile,0.975,155.0,2020-06-29,KIT-baseline,ECDC,0.0,
2020-06-29,-1 wk ahead inc death,2020-06-20,GM11,observed,,0.0,2020-06-29,KIT-baseline,ECDC,0.0,
2020-06-29,0 wk ahead inc death,2020-06-27,GM11,observed,,2.0,2020-06-29,KIT-baseline,ECDC,0.0,
2020-06-29,1 wk ahead inc death,2020-07-04,GM11,point,,1.0,2020-06-29,KIT-baseline,ECDC,0.0,
2020-06-29,2 wk ahead inc death,2020-07-11,GM11,point,,1.0,2020-06-29,KIT-baseline,ECDC,0.0,
2020-06-29,3 wk ahead inc death,2020-07-18,GM11,point,,1.0,2020-06-29,KIT-baseline,ECDC,0.0,
2020-06-29,4 wk ahead inc death,2020-07-25,GM11,point,,1.0,2020-06-29,KIT-baseline,ECDC,0.0,
2020-06-29,1 wk ahead inc death,2020-07-04,GM11,quantile,0.025,0.0,2020-06-29,KIT-baseline,ECDC,0.0,
2020-06-29,1 wk ahead inc death,2020-07-04,GM11,quantile,0.975,11.0,2020-06-29,KIT-baseline,ECDC,0.0,
2020-06-29,2 wk ahead inc death,2020-07-11,GM11,quantile,0.025,0.0,2020-06-29,KIT-baseline,ECDC,0.0,
2020-06-29,2 wk ahead inc death,2020-07-11,GM11,quantile,0.975,11.0,2020-06-29,KIT-baseline,ECDC,0.0,
2020-06-29,3 wk ahead inc death,2020-07-18,GM11,quantile,0.025,0.0,2020-06-29,KIT-baseline,ECDC,0.0,
2020-06-29,3 wk ahead inc death,2020-07-18,GM11,quantile,0.975,11.0,2020-06-29,KIT-baseline,ECDC,0.0,
2020-06-29,4 wk ahead inc death,2020-07-25,GM11,quantile,0.025,0.0,2020-06-29,KIT-baseline,ECDC,0.0,
2020-06-29,4 wk ahead inc death,2020-07-25,GM11,quantile,0.975,11.0,2020-06-29,KIT-baseline,ECDC,0.0,
2020-06-29,-1 wk ahead cum death,2020-06-20,GM11,observed,,163.0,2020-06-29,KIT-baseline,ECDC,0.0,
2020-06-29,0 wk ahead cum death,2020-06-27,GM11,observed,,165.0,2020-06-29,KIT-baseline,ECDC,0.0,
2020-06-29,1 wk ahead cum death,2020-07-04,GM11,point,,166.0,2020-06-29,KIT-baseline,ECDC,0.0,
2020-06-29,2 wk ahead cum death,2020-07-11,GM11,point,,168.0,2020-06-29,KIT-baseline,ECDC,0.0,
2020-06-29,3 wk ahead cum death,2020-07-18,GM11,point,,170.0,2020-06-29,KIT-baseline,ECDC,0.0,
2020-06-29,4 wk ahead cum death,2020-07-25,GM11,point,,172.0,2020-06-29,KIT-baseline,ECDC,0.0,
2020-06-29,1 wk ahead cum death,2020-07-04,GM11,quantile,0.025,165.0,2020-06-29,KIT-baseline,ECDC,0.0,
2020-06-29,1 wk ahead cum death,2020-07-04,GM11,quantile,0.975,176.0,2020-06-29,KIT-baseline,ECDC,0.0,
2020-06-29,2 wk ahead cum death,2020-07-11,GM11,quantile,0.025,165.0,2020-06-29,KIT-baseline,ECDC,0.0,
2020-06-29,2 wk ahead cum death,2020-07-11,GM11,quantile,0.975,181.0,2020-06-29,KIT-baseline,ECDC,0.0,
