"","forecast_date","target","target_end_date","location","type","quantile","value","location_name"
"1068",2020-07-13,"4 wk ahead inc death",2020-08-08,"GM05","quantile",0.55,3,"Hesse State"
"1069",2020-07-13,"4 wk ahead inc death",2020-08-08,"GM05","quantile",0.6,3,"Hesse State"
"1070",2020-07-13,"4 wk ahead inc death",2020-08-08,"GM05","quantile",0.65,4,"Hesse State"
"1071",2020-07-13,"4 wk ahead inc death",2020-08-08,"GM05","quantile",0.7,4,"Hesse State"
"1072",2020-07-13,"4 wk ahead inc death",2020-08-08,"GM05","quantile",0.75,4,"Hesse State"
"1073",2020-07-13,"4 wk ahead inc death",2020-08-08,"GM05","quantile",0.8,4,"Hesse State"
"1074",2020-07-13,"4 wk ahead inc death",2020-08-08,"GM05","quantile",0.85,5,"Hesse State"
"1075",2020-07-13,"4 wk ahead inc death",2020-08-08,"GM05","quantile",0.9,5,"Hesse State"
"1076",2020-07-13,"4 wk ahead inc death",2020-08-08,"GM05","quantile",0.95,6,"Hesse State"
"1077",2020-07-13,"4 wk ahead inc death",2020-08-08,"GM05","quantile",0.975,7,"Hesse State"
"1078",2020-07-13,"4 wk ahead inc death",2020-08-08,"GM05","quantile",0.99,8,"Hesse State"
"1079",2020-07-13,"-1 wk ahead cum death",2020-07-04,"GM05","observed",NA,511,"Hesse State"
"1080",2020-07-13,"0 wk ahead cum death",2020-07-11,"GM05","observed",NA,514,"Hesse State"
"1081",2020-07-13,"1 wk ahead cum death",2020-07-18,"GM05","point",NA,517,"Hesse State"
"1082",2020-07-13,"2 wk ahead cum death",2020-07-25,"GM05","point",NA,520,"Hesse State"
"1083",2020-07-13,"3 wk ahead cum death",2020-08-01,"GM05","point",NA,523,"Hesse State"
"1084",2020-07-13,"4 wk ahead cum death",2020-08-08,"GM05","point",NA,526,"Hesse State"
"1085",2020-07-13,"1 wk ahead cum death",2020-07-18,"GM05","quantile",0.01,514,"Hesse State"
"1086",2020-07-13,"1 wk ahead cum death",2020-07-18,"GM05","quantile",0.025,514,"Hesse State"
"1087",2020-07-13,"1 wk ahead cum death",2020-07-18,"GM05","quantile",0.05,514,"Hesse State"
"1088",2020-07-13,"1 wk ahead cum death",2020-07-18,"GM05","quantile",0.1,515,"Hesse State"
"1089",2020-07-13,"1 wk ahead cum death",2020-07-18,"GM05","quantile",0.15,515,"Hesse State"
"1090",2020-07-13,"1 wk ahead cum death",2020-07-18,"GM05","quantile",0.2,515,"Hesse State"
"1091",2020-07-13,"1 wk ahead cum death",2020-07-18,"GM05","quantile",0.25,516,"Hesse State"
"1092",2020-07-13,"1 wk ahead cum death",2020-07-18,"GM05","quantile",0.3,516,"Hesse State"
"1093",2020-07-13,"1 wk ahead cum death",2020-07-18,"GM05","quantile",0.35,516,"Hesse State"
"1094",2020-07-13,"1 wk ahead cum death",2020-07-18,"GM05","quantile",0.4,516,"Hesse State"
"1095",2020-07-13,"1 wk ahead cum death",2020-07-18,"GM05","quantile",0.45,517,"Hesse State"
"1096",2020-07-13,"1 wk ahead cum death",2020-07-18,"GM05","quantile",0.5,517,"Hesse State"
"1097",2020-07-13,"1 wk ahead cum death",2020-07-18,"GM05","quantile",0.55,517,"Hesse State"
"1098",2020-07-13,"1 wk ahead cum death",2020-07-18,"GM05","quantile",0.6,517,"Hesse State"
"1099",2020-07-13,"1 wk ahead cum death",2020-07-18,"GM05","quantile",0.65,518,"Hesse State"
"1100",2020-07-13,"1 wk ahead cum death",2020-07-18,"GM05","quantile",0.7,518,"Hesse State"
"1101",2020-07-13,"1 wk ahead cum death",2020-07-18,"GM05","quantile",0.75,518,"Hesse State"
"1102",2020-07-13,"1 wk ahead cum death",2020-07-18,"GM05","quantile",0.8,518,"Hesse State"
"1103",2020-07-13,"1 wk ahead cum death",2020-07-18,"GM05","quantile",0.85,519,"Hesse State"
"1104",2020-07-13,"1 wk ahead cum death",2020-07-18,"GM05","quantile",0.9,519,"Hesse State"
"1105",2020-07-13,"1 wk ahead cum death",2020-07-18,"GM05","quantile",0.95,520,"Hesse State"
"1106",2020-07-13,"1 wk ahead cum death",2020-07-18,"GM05","quantile",0.975,521,"Hesse State"
"1107",2020-07-13,"1 wk ahead cum death",2020-07-18,"GM05","quantile",0.99,522,"Hesse State"
"1108",2020-07-13,"2 wk ahead cum death",2020-07-25,"GM05","quantile",0.01,515,"Hesse State"
"1109",2020-07-13,"2 wk ahead cum death",2020-07-25,"GM05","quantile",0.025,516,"Hesse State"
"1110",2020-07-13,"2 wk ahead cum death",2020-07-25,"GM05","quantile",0.05,516,"Hesse State"
"1111",2020-07-13,"2 wk ahead cum death",2020-07-25,"GM05","quantile",0.1,517,"Hesse State"
"1112",2020-07-13,"2 wk ahead cum death",2020-07-25,"GM05","quantile",0.15,517,"Hesse State"
"1113",2020-07-13,"2 wk ahead cum death",2020-07-25,"GM05","quantile",0.2,518,"Hesse State"
"1114",2020-07-13,"2 wk ahead cum death",2020-07-25,"GM05","quantile",0.25,518,"Hesse State"
"1115",2020-07-13,"2 wk ahead cum death",2020-07-25,"GM05","quantile",0.3,519,"Hesse State"
"1116",2020-07-13,"2 wk ahead cum death",2020-07-25,"GM05","quantile",0.35,519,"Hesse State"
"1117",2020-07-13,"2 wk ahead cum death",2020-07-25,"GM05","quantile",0.4,519,"Hesse State"
"1118",2020-07-13,"2 wk ahead cum death",2020-07-25,"GM05","quantile",0.45,520,"Hesse State"
"1119",2020-07-13,"2 wk ahead cum death",2020-07-25,"GM05","quantile",0.5,520,"Hesse State"
"1120",2020-07-13,"2 wk ahead cum death",2020-07-25,"GM05","quantile",0.55,520,"Hesse State"
"1121",2020-07-13,"2 wk ahead cum death",2020-07-25,"GM05","quantile",0.6,520,"Hesse State"
"1122",2020-07-13,"2 wk ahead cum death",2020-07-25,"GM05","quantile",0.65,521,"Hesse State"
"1123",2020-07-13,"2 wk ahead cum death",2020-07-25,"GM05","quantile",0.7,521,"Hesse State"
"1124",2020-07-13,"2 wk ahead cum death",2020-07-25,"GM05","quantile",0.75,522,"Hesse State"
"1125",2020-07-13,"2 wk ahead cum death",2020-07-25,"GM05","quantile",0.8,522,"Hesse State"
"1126",2020-07-13,"2 wk ahead cum death",2020-07-25,"GM05","quantile",0.85,523,"Hesse State"
"1127",2020-07-13,"2 wk ahead cum death",2020-07-25,"GM05","quantile",0.9,523,"Hesse State"
"1128",2020-07-13,"2 wk ahead cum death",2020-07-25,"GM05","quantile",0.95,524,"Hesse State"
"1129",2020-07-13,"2 wk ahead cum death",2020-07-25,"GM05","quantile",0.975,525,"Hesse State"
"1130",2020-07-13,"2 wk ahead cum death",2020-07-25,"GM05","quantile",0.99,526,"Hesse State"
"1131",2020-07-13,"3 wk ahead cum death",2020-08-01,"GM05","quantile",0.01,517,"Hesse State"
"1132",2020-07-13,"3 wk ahead cum death",2020-08-01,"GM05","quantile",0.025,518,"Hesse State"
"1133",2020-07-13,"3 wk ahead cum death",2020-08-01,"GM05","quantile",0.05,518,"Hesse State"
"1134",2020-07-13,"3 wk ahead cum death",2020-08-01,"GM05","quantile",0.1,519,"Hesse State"
"1135",2020-07-13,"3 wk ahead cum death",2020-08-01,"GM05","quantile",0.15,520,"Hesse State"
"1136",2020-07-13,"3 wk ahead cum death",2020-08-01,"GM05","quantile",0.2,520,"Hesse State"
"1137",2020-07-13,"3 wk ahead cum death",2020-08-01,"GM05","quantile",0.25,521,"Hesse State"
"1138",2020-07-13,"3 wk ahead cum death",2020-08-01,"GM05","quantile",0.3,521,"Hesse State"
"1139",2020-07-13,"3 wk ahead cum death",2020-08-01,"GM05","quantile",0.35,522,"Hesse State"
"1140",2020-07-13,"3 wk ahead cum death",2020-08-01,"GM05","quantile",0.4,522,"Hesse State"
"1141",2020-07-13,"3 wk ahead cum death",2020-08-01,"GM05","quantile",0.45,522,"Hesse State"
"1142",2020-07-13,"3 wk ahead cum death",2020-08-01,"GM05","quantile",0.5,523,"Hesse State"
"1143",2020-07-13,"3 wk ahead cum death",2020-08-01,"GM05","quantile",0.55,523,"Hesse State"
"1144",2020-07-13,"3 wk ahead cum death",2020-08-01,"GM05","quantile",0.6,524,"Hesse State"
"1145",2020-07-13,"3 wk ahead cum death",2020-08-01,"GM05","quantile",0.65,524,"Hesse State"
"1146",2020-07-13,"3 wk ahead cum death",2020-08-01,"GM05","quantile",0.7,524,"Hesse State"
"1147",2020-07-13,"3 wk ahead cum death",2020-08-01,"GM05","quantile",0.75,525,"Hesse State"
"1148",2020-07-13,"3 wk ahead cum death",2020-08-01,"GM05","quantile",0.8,525,"Hesse State"
"1149",2020-07-13,"3 wk ahead cum death",2020-08-01,"GM05","quantile",0.85,526,"Hesse State"
"1150",2020-07-13,"3 wk ahead cum death",2020-08-01,"GM05","quantile",0.9,527,"Hesse State"
"1151",2020-07-13,"3 wk ahead cum death",2020-08-01,"GM05","quantile",0.95,528,"Hesse State"
"1152",2020-07-13,"3 wk ahead cum death",2020-08-01,"GM05","quantile",0.975,529,"Hesse State"
"1153",2020-07-13,"3 wk ahead cum death",2020-08-01,"GM05","quantile",0.99,531,"Hesse State"
"1154",2020-07-13,"4 wk ahead cum death",2020-08-08,"GM05","quantile",0.01,519,"Hesse State"
"1155",2020-07-13,"4 wk ahead cum death",2020-08-08,"GM05","quantile",0.025,520,"Hesse State"
"1156",2020-07-13,"4 wk ahead cum death",2020-08-08,"GM05","quantile",0.05,521,"Hesse State"
"1157",2020-07-13,"4 wk ahead cum death",2020-08-08,"GM05","quantile",0.1,522,"Hesse State"
"1158",2020-07-13,"4 wk ahead cum death",2020-08-08,"GM05","quantile",0.15,522,"Hesse State"
"1159",2020-07-13,"4 wk ahead cum death",2020-08-08,"GM05","quantile",0.2,523,"Hesse State"
"1160",2020-07-13,"4 wk ahead cum death",2020-08-08,"GM05","quantile",0.25,524,"Hesse State"
"1161",2020-07-13,"4 wk ahead cum death",2020-08-08,"GM05","quantile",0.3,524,"Hesse State"
"1162",2020-07-13,"4 wk ahead cum death",2020-08-08,"GM05","quantile",0.35,524,"Hesse State"
"1163",2020-07-13,"4 wk ahead cum death",2020-08-08,"GM05","quantile",0.4,525,"Hesse State"
"1164",2020-07-13,"4 wk ahead cum death",2020-08-08,"GM05","quantile",0.45,525,"Hesse State"
"1165",2020-07-13,"4 wk ahead cum death",2020-08-08,"GM05","quantile",0.5,526,"Hesse State"
"1166",2020-07-13,"4 wk ahead cum death",2020-08-08,"GM05","quantile",0.55,526,"Hesse State"
"1167",2020-07-13,"4 wk ahead cum death",2020-08-08,"GM05","quantile",0.6,527,"Hesse State"
"1168",2020-07-13,"4 wk ahead cum death",2020-08-08,"GM05","quantile",0.65,527,"Hesse State"
"1169",2020-07-13,"4 wk ahead cum death",2020-08-08,"GM05","quantile",0.7,528,"Hesse State"
"1170",2020-07-13,"4 wk ahead cum death",2020-08-08,"GM05","quantile",0.75,528,"Hesse State"
"1171",2020-07-13,"4 wk ahead cum death",2020-08-08,"GM05","quantile",0.8,529,"Hesse State"
"1172",2020-07-13,"4 wk ahead cum death",2020-08-08,"GM05","quantile",0.85,530,"Hesse State"
"1173",2020-07-13,"4 wk ahead cum death",2020-08-08,"GM05","quantile",0.9,531,"Hesse State"
"1174",2020-07-13,"4 wk ahead cum death",2020-08-08,"GM05","quantile",0.95,532,"Hesse State"
"1175",2020-07-13,"4 wk ahead cum death",2020-08-08,"GM05","quantile",0.975,533,"Hesse State"
"1176",2020-07-13,"4 wk ahead cum death",2020-08-08,"GM05","quantile",0.99,535,"Hesse State"
"1177",2020-07-13,"-1 wk ahead inc death",2020-07-04,"GM06","observed",NA,8,"Lower Saxony State"
"1178",2020-07-13,"0 wk ahead inc death",2020-07-11,"GM06","observed",NA,6,"Lower Saxony State"
"1179",2020-07-13,"1 wk ahead inc death",2020-07-18,"GM06","point",NA,6,"Lower Saxony State"
"1180",2020-07-13,"2 wk ahead inc death",2020-07-25,"GM06","point",NA,6,"Lower Saxony State"
"1181",2020-07-13,"3 wk ahead inc death",2020-08-01,"GM06","point",NA,6,"Lower Saxony State"
"1182",2020-07-13,"4 wk ahead inc death",2020-08-08,"GM06","point",NA,6,"Lower Saxony State"
"1183",2020-07-13,"1 wk ahead inc death",2020-07-18,"GM06","quantile",0.01,1,"Lower Saxony State"
"1184",2020-07-13,"1 wk ahead inc death",2020-07-18,"GM06","quantile",0.025,2,"Lower Saxony State"
"1185",2020-07-13,"1 wk ahead inc death",2020-07-18,"GM06","quantile",0.05,2,"Lower Saxony State"
"1186",2020-07-13,"1 wk ahead inc death",2020-07-18,"GM06","quantile",0.1,3,"Lower Saxony State"
"1187",2020-07-13,"1 wk ahead inc death",2020-07-18,"GM06","quantile",0.15,3,"Lower Saxony State"
"1188",2020-07-13,"1 wk ahead inc death",2020-07-18,"GM06","quantile",0.2,4,"Lower Saxony State"
"1189",2020-07-13,"1 wk ahead inc death",2020-07-18,"GM06","quantile",0.25,4,"Lower Saxony State"
"1190",2020-07-13,"1 wk ahead inc death",2020-07-18,"GM06","quantile",0.3,4,"Lower Saxony State"
"1191",2020-07-13,"1 wk ahead inc death",2020-07-18,"GM06","quantile",0.35,5,"Lower Saxony State"
"1192",2020-07-13,"1 wk ahead inc death",2020-07-18,"GM06","quantile",0.4,5,"Lower Saxony State"
"1193",2020-07-13,"1 wk ahead inc death",2020-07-18,"GM06","quantile",0.45,5,"Lower Saxony State"
"1194",2020-07-13,"1 wk ahead inc death",2020-07-18,"GM06","quantile",0.5,6,"Lower Saxony State"
"1195",2020-07-13,"1 wk ahead inc death",2020-07-18,"GM06","quantile",0.55,6,"Lower Saxony State"
"1196",2020-07-13,"1 wk ahead inc death",2020-07-18,"GM06","quantile",0.6,6,"Lower Saxony State"
"1197",2020-07-13,"1 wk ahead inc death",2020-07-18,"GM06","quantile",0.65,7,"Lower Saxony State"
"1198",2020-07-13,"1 wk ahead inc death",2020-07-18,"GM06","quantile",0.7,7,"Lower Saxony State"
"1199",2020-07-13,"1 wk ahead inc death",2020-07-18,"GM06","quantile",0.75,8,"Lower Saxony State"
"1200",2020-07-13,"1 wk ahead inc death",2020-07-18,"GM06","quantile",0.8,8,"Lower Saxony State"
"1201",2020-07-13,"1 wk ahead inc death",2020-07-18,"GM06","quantile",0.85,9,"Lower Saxony State"
"1202",2020-07-13,"1 wk ahead inc death",2020-07-18,"GM06","quantile",0.9,10,"Lower Saxony State"
"1203",2020-07-13,"1 wk ahead inc death",2020-07-18,"GM06","quantile",0.95,11,"Lower Saxony State"
"1204",2020-07-13,"1 wk ahead inc death",2020-07-18,"GM06","quantile",0.975,12,"Lower Saxony State"
"1205",2020-07-13,"1 wk ahead inc death",2020-07-18,"GM06","quantile",0.99,13,"Lower Saxony State"
"1206",2020-07-13,"2 wk ahead inc death",2020-07-25,"GM06","quantile",0.01,1,"Lower Saxony State"
"1207",2020-07-13,"2 wk ahead inc death",2020-07-25,"GM06","quantile",0.025,2,"Lower Saxony State"
"1208",2020-07-13,"2 wk ahead inc death",2020-07-25,"GM06","quantile",0.05,2,"Lower Saxony State"
"1209",2020-07-13,"2 wk ahead inc death",2020-07-25,"GM06","quantile",0.1,3,"Lower Saxony State"
"1210",2020-07-13,"2 wk ahead inc death",2020-07-25,"GM06","quantile",0.15,3,"Lower Saxony State"
"1211",2020-07-13,"2 wk ahead inc death",2020-07-25,"GM06","quantile",0.2,4,"Lower Saxony State"
"1212",2020-07-13,"2 wk ahead inc death",2020-07-25,"GM06","quantile",0.25,4,"Lower Saxony State"
"1213",2020-07-13,"2 wk ahead inc death",2020-07-25,"GM06","quantile",0.3,4,"Lower Saxony State"
"1214",2020-07-13,"2 wk ahead inc death",2020-07-25,"GM06","quantile",0.35,5,"Lower Saxony State"
"1215",2020-07-13,"2 wk ahead inc death",2020-07-25,"GM06","quantile",0.4,5,"Lower Saxony State"
"1216",2020-07-13,"2 wk ahead inc death",2020-07-25,"GM06","quantile",0.45,5,"Lower Saxony State"
"1217",2020-07-13,"2 wk ahead inc death",2020-07-25,"GM06","quantile",0.5,6,"Lower Saxony State"
"1218",2020-07-13,"2 wk ahead inc death",2020-07-25,"GM06","quantile",0.55,6,"Lower Saxony State"
"1219",2020-07-13,"2 wk ahead inc death",2020-07-25,"GM06","quantile",0.6,6,"Lower Saxony State"
"1220",2020-07-13,"2 wk ahead inc death",2020-07-25,"GM06","quantile",0.65,7,"Lower Saxony State"
"1221",2020-07-13,"2 wk ahead inc death",2020-07-25,"GM06","quantile",0.7,7,"Lower Saxony State"
"1222",2020-07-13,"2 wk ahead inc death",2020-07-25,"GM06","quantile",0.75,8,"Lower Saxony State"
"1223",2020-07-13,"2 wk ahead inc death",2020-07-25,"GM06","quantile",0.8,8,"Lower Saxony State"
"1224",2020-07-13,"2 wk ahead inc death",2020-07-25,"GM06","quantile",0.85,9,"Lower Saxony State"
"1225",2020-07-13,"2 wk ahead inc death",2020-07-25,"GM06","quantile",0.9,10,"Lower Saxony State"
"1226",2020-07-13,"2 wk ahead inc death",2020-07-25,"GM06","quantile",0.95,11,"Lower Saxony State"
"1227",2020-07-13,"2 wk ahead inc death",2020-07-25,"GM06","quantile",0.975,12,"Lower Saxony State"
"1228",2020-07-13,"2 wk ahead inc death",2020-07-25,"GM06","quantile",0.99,13,"Lower Saxony State"
"1229",2020-07-13,"3 wk ahead inc death",2020-08-01,"GM06","quantile",0.01,1,"Lower Saxony State"
"1230",2020-07-13,"3 wk ahead inc death",2020-08-01,"GM06","quantile",0.025,2,"Lower Saxony State"
"1231",2020-07-13,"3 wk ahead inc death",2020-08-01,"GM06","quantile",0.05,2,"Lower Saxony State"
"1232",2020-07-13,"3 wk ahead inc death",2020-08-01,"GM06","quantile",0.1,3,"Lower Saxony State"
"1233",2020-07-13,"3 wk ahead inc death",2020-08-01,"GM06","quantile",0.15,3,"Lower Saxony State"
"1234",2020-07-13,"3 wk ahead inc death",2020-08-01,"GM06","quantile",0.2,4,"Lower Saxony State"
"1235",2020-07-13,"3 wk ahead inc death",2020-08-01,"GM06","quantile",0.25,4,"Lower Saxony State"
"1236",2020-07-13,"3 wk ahead inc death",2020-08-01,"GM06","quantile",0.3,4,"Lower Saxony State"
"1237",2020-07-13,"3 wk ahead inc death",2020-08-01,"GM06","quantile",0.35,5,"Lower Saxony State"
"1238",2020-07-13,"3 wk ahead inc death",2020-08-01,"GM06","quantile",0.4,5,"Lower Saxony State"
"1239",2020-07-13,"3 wk ahead inc death",2020-08-01,"GM06","quantile",0.45,5,"Lower Saxony State"
"1240",2020-07-13,"3 wk ahead inc death",2020-08-01,"GM06","quantile",0.5,6,"Lower Saxony State"
"1241",2020-07-13,"3 wk ahead inc death",2020-08-01,"GM06","quantile",0.55,6,"Lower Saxony State"
"1242",2020-07-13,"3 wk ahead inc death",2020-08-01,"GM06","quantile",0.6,6,"Lower Saxony State"
"1243",2020-07-13,"3 wk ahead inc death",2020-08-01,"GM06","quantile",0.65,7,"Lower Saxony State"
"1244",2020-07-13,"3 wk ahead inc death",2020-08-01,"GM06","quantile",0.7,7,"Lower Saxony State"
"1245",2020-07-13,"3 wk ahead inc death",2020-08-01,"GM06","quantile",0.75,8,"Lower Saxony State"
"1246",2020-07-13,"3 wk ahead inc death",2020-08-01,"GM06","quantile",0.8,8,"Lower Saxony State"
"1247",2020-07-13,"3 wk ahead inc death",2020-08-01,"GM06","quantile",0.85,9,"Lower Saxony State"
"1248",2020-07-13,"3 wk ahead inc death",2020-08-01,"GM06","quantile",0.9,10,"Lower Saxony State"
"1249",2020-07-13,"3 wk ahead inc death",2020-08-01,"GM06","quantile",0.95,11,"Lower Saxony State"
"1250",2020-07-13,"3 wk ahead inc death",2020-08-01,"GM06","quantile",0.975,12,"Lower Saxony State"
"1251",2020-07-13,"3 wk ahead inc death",2020-08-01,"GM06","quantile",0.99,13,"Lower Saxony State"
"1252",2020-07-13,"4 wk ahead inc death",2020-08-08,"GM06","quantile",0.01,1,"Lower Saxony State"
"1253",2020-07-13,"4 wk ahead inc death",2020-08-08,"GM06","quantile",0.025,2,"Lower Saxony State"
"1254",2020-07-13,"4 wk ahead inc death",2020-08-08,"GM06","quantile",0.05,2,"Lower Saxony State"
"1255",2020-07-13,"4 wk ahead inc death",2020-08-08,"GM06","quantile",0.1,3,"Lower Saxony State"
"1256",2020-07-13,"4 wk ahead inc death",2020-08-08,"GM06","quantile",0.15,3,"Lower Saxony State"
"1257",2020-07-13,"4 wk ahead inc death",2020-08-08,"GM06","quantile",0.2,4,"Lower Saxony State"
"1258",2020-07-13,"4 wk ahead inc death",2020-08-08,"GM06","quantile",0.25,4,"Lower Saxony State"
"1259",2020-07-13,"4 wk ahead inc death",2020-08-08,"GM06","quantile",0.3,4,"Lower Saxony State"
"1260",2020-07-13,"4 wk ahead inc death",2020-08-08,"GM06","quantile",0.35,5,"Lower Saxony State"
"1261",2020-07-13,"4 wk ahead inc death",2020-08-08,"GM06","quantile",0.4,5,"Lower Saxony State"
"1262",2020-07-13,"4 wk ahead inc death",2020-08-08,"GM06","quantile",0.45,5,"Lower Saxony State"
"1263",2020-07-13,"4 wk ahead inc death",2020-08-08,"GM06","quantile",0.5,6,"Lower Saxony State"
"1264",2020-07-13,"4 wk ahead inc death",2020-08-08,"GM06","quantile",0.55,6,"Lower Saxony State"
"1265",2020-07-13,"4 wk ahead inc death",2020-08-08,"GM06","quantile",0.6,6,"Lower Saxony State"
"1266",2020-07-13,"4 wk ahead inc death",2020-08-08,"GM06","quantile",0.65,7,"Lower Saxony State"
"1267",2020-07-13,"4 wk ahead inc death",2020-08-08,"GM06","quantile",0.7,7,"Lower Saxony State"
"1268",2020-07-13,"4 wk ahead inc death",2020-08-08,"GM06","quantile",0.75,8,"Lower Saxony State"
"1269",2020-07-13,"4 wk ahead inc death",2020-08-08,"GM06","quantile",0.8,8,"Lower Saxony State"
"1270",2020-07-13,"4 wk ahead inc death",2020-08-08,"GM06","quantile",0.85,9,"Lower Saxony State"
"1271",2020-07-13,"4 wk ahead inc death",2020-08-08,"GM06","quantile",0.9,10,"Lower Saxony State"
"1272",2020-07-13,"4 wk ahead inc death",2020-08-08,"GM06","quantile",0.95,11,"Lower Saxony State"
"1273",2020-07-13,"4 wk ahead inc death",2020-08-08,"GM06","quantile",0.975,12,"Lower Saxony State"
"1274",2020-07-13,"4 wk ahead inc death",2020-08-08,"GM06","quantile",0.99,13,"Lower Saxony State"
"1275",2020-07-13,"-1 wk ahead cum death",2020-07-04,"GM06","observed",NA,635,"Lower Saxony State"
"1276",2020-07-13,"0 wk ahead cum death",2020-07-11,"GM06","observed",NA,641,"Lower Saxony State"
"1277",2020-07-13,"1 wk ahead cum death",2020-07-18,"GM06","point",NA,647,"Lower Saxony State"
"1278",2020-07-13,"2 wk ahead cum death",2020-07-25,"GM06","point",NA,653,"Lower Saxony State"
"1279",2020-07-13,"3 wk ahead cum death",2020-08-01,"GM06","point",NA,659,"Lower Saxony State"
"1280",2020-07-13,"4 wk ahead cum death",2020-08-08,"GM06","point",NA,665,"Lower Saxony State"
"1281",2020-07-13,"1 wk ahead cum death",2020-07-18,"GM06","quantile",0.01,642,"Lower Saxony State"
"1282",2020-07-13,"1 wk ahead cum death",2020-07-18,"GM06","quantile",0.025,643,"Lower Saxony State"
"1283",2020-07-13,"1 wk ahead cum death",2020-07-18,"GM06","quantile",0.05,643,"Lower Saxony State"
"1284",2020-07-13,"1 wk ahead cum death",2020-07-18,"GM06","quantile",0.1,644,"Lower Saxony State"
